time	V(vin)	V(n002)
5.000003253983826e-004	2.500026e+000	2.479812e+000
5.000003531809035e-004	2.500028e+000	2.479821e+000
5.000003792663131e-004	2.500030e+000	2.479829e+000
5.000003851392706e-004	2.500031e+000	2.479831e+000
5.000003968851858e-004	2.500032e+000	2.479835e+000
5.000004203770159e-004	2.500034e+000	2.479843e+000
5.000004211111356e-004	2.500034e+000	2.479843e+000
5.000004225793749e-004	2.500034e+000	2.479843e+000
5.000004255158537e-004	2.500034e+000	2.479844e+000
5.000004262499734e-004	2.500034e+000	2.479845e+000
5.000004277182128e-004	2.500034e+000	2.479845e+000
5.000004306546915e-004	2.500034e+000	2.479846e+000
5.000004365276490e-004	2.500035e+000	2.479848e+000
5.000004482735641e-004	2.500036e+000	2.479852e+000
5.000004717653942e-004	2.500038e+000	2.479859e+000
5.000004776383517e-004	2.500038e+000	2.479861e+000
5.000004893842669e-004	2.500039e+000	2.479865e+000
5.000005128760970e-004	2.500041e+000	2.479873e+000
5.000005187490545e-004	2.500041e+000	2.479875e+000
5.000005304949696e-004	2.500042e+000	2.479878e+000
5.000005539867997e-004	2.500044e+000	2.479886e+000
5.000006009704599e-004	2.500048e+000	2.479901e+000
5.000006127163750e-004	2.500049e+000	2.479905e+000
5.000006362082052e-004	2.500051e+000	2.479913e+000
5.000006831918654e-004	2.500054e+000	2.479928e+000
5.000006949377805e-004	2.500055e+000	2.479932e+000
5.000007184296106e-004	2.500057e+000	2.479939e+000
5.000007243025681e-004	2.500057e+000	2.479941e+000
5.000007360484832e-004	2.500058e+000	2.479945e+000
5.000007595403134e-004	2.500060e+000	2.479953e+000
5.000008065239736e-004	2.500064e+000	2.479968e+000
5.000008182698887e-004	2.500065e+000	2.479972e+000
5.000008417617188e-004	2.500067e+000	2.479979e+000
5.000008887453791e-004	2.500070e+000	2.479994e+000
5.000008967175566e-004	2.500071e+000	2.479997e+000
5.000009126619116e-004	2.500072e+000	2.480002e+000
5.000009445506217e-004	2.500075e+000	2.480012e+000
5.000009514817940e-004	2.500075e+000	2.480015e+000
5.000009653441386e-004	2.500076e+000	2.480019e+000
5.000009722753108e-004	2.500077e+000	2.480021e+000
5.000009861376553e-004	2.500078e+000	2.480026e+000
5.000010000000000e-004	2.500079e+000	2.480031e+000
5.000010013862345e-004	2.500079e+000	2.480031e+000
5.000010041587035e-004	2.500079e+000	2.480032e+000
5.000010097036414e-004	2.500080e+000	2.480034e+000
5.000010207935171e-004	2.500081e+000	2.480037e+000
5.000010429732687e-004	2.500082e+000	2.480044e+000
5.000010873327720e-004	2.500086e+000	2.480059e+000
5.000011647413116e-004	2.500092e+000	2.480084e+000
5.000012487011244e-004	2.500099e+000	2.480111e+000
5.000013347747643e-004	2.500105e+000	2.480139e+000
5.000014352459063e-004	2.500113e+000	2.480171e+000
5.000015700598782e-004	2.500124e+000	2.480215e+000
5.000017555330754e-004	2.500139e+000	2.480275e+000
5.000020240905913e-004	2.500160e+000	2.480362e+000
5.000024503175115e-004	2.500193e+000	2.480499e+000
5.000032799259180e-004	2.500258e+000	2.480765e+000
5.000049391427309e-004	2.500388e+000	2.481291e+000
5.000082575763568e-004	2.500649e+000	2.482332e+000
5.000137906856259e-004	2.501084e+000	2.484049e+000
5.000229045162180e-004	2.501799e+000	2.486867e+000
5.000373275277022e-004	2.502932e+000	2.491337e+000
5.000560964824736e-004	2.504405e+000	2.497189e+000
5.000794330566424e-004	2.506236e+000	2.504527e+000
5.001080885395032e-004	2.508482e+000	2.513623e+000
5.001462284975856e-004	2.511467e+000	2.525853e+000
5.002848941521142e-004	2.522225e+000	2.570647e+000
5.004431510469304e-004	2.534168e+000	2.620607e+000
5.007596648365631e-004	2.556500e+000	2.714188e+000
5.012449857806382e-004	2.585984e+000	2.838956e+000
5.017506956961085e-004	2.609671e+000	2.941158e+000
5.020701867880415e-004	2.619876e+000	2.986562e+000
5.022283684031329e-004	2.622842e+000	3.000558e+000
5.024064747787370e-004	2.624327e+000	3.008770e+000
5.026152002383160e-004	2.624103e+000	3.010348e+000
5.028375238466745e-004	2.621242e+000	3.001221e+000
5.031980145197213e-004	2.610923e+000	2.962862e+000
5.037726686461622e-004	2.584389e+000	2.859396e+000
5.043289396498051e-004	2.549612e+000	2.720309e+000
5.048845203139438e-004	2.508788e+000	2.554261e+000
5.054396421803564e-004	2.466646e+000	2.380477e+000
5.058764598823639e-004	2.435819e+000	2.251599e+000
5.063150239463883e-004	2.409793e+000	2.141022e+000
5.067497726525616e-004	2.389758e+000	2.054041e+000
5.069914451968539e-004	2.381828e+000	2.018502e+000
5.071693561506828e-004	2.378043e+000	2.000680e+000
5.073351796942258e-004	2.375988e+000	1.990081e+000
5.074919775235020e-004	2.375301e+000	1.985192e+000
5.076470138095343e-004	2.375993e+000	1.986010e+000
5.078892583512048e-004	2.379844e+000	1.998792e+000
5.082814097182191e-004	2.392324e+000	2.045649e+000
5.089028988048209e-004	2.423152e+000	2.166883e+000
5.094420411415187e-004	2.458197e+000	2.308118e+000
5.099233506986018e-004	2.494118e+000	2.455071e+000
5.104094848241900e-004	2.531195e+000	2.608472e+000
5.108342790155145e-004	2.561489e+000	2.735160e+000
5.112482976677870e-004	2.586813e+000	2.842352e+000
5.116611587330859e-004	2.606466e+000	2.927026e+000
5.120220573430468e-004	2.618694e+000	2.981160e+000
5.121922456481558e-004	2.622319e+000	2.998001e+000
5.123627457447828e-004	2.624091e+000	3.007287e+000
5.125748344705168e-004	2.624347e+000	3.010869e+000
5.127718413896891e-004	2.622420e+000	3.005289e+000
5.130918193913343e-004	2.614611e+000	2.976865e+000
5.136051640900959e-004	2.593313e+000	2.894587e+000
5.141803094006947e-004	2.559592e+000	2.760470e+000
5.147514059400576e-004	2.518842e+000	2.595398e+000
5.152706430189516e-004	2.479272e+000	2.432852e+000
5.157100164642241e-004	2.447132e+000	2.299113e+000
5.161653598498944e-004	2.418021e+000	2.176214e+000
5.165933183539120e-004	2.396337e+000	2.082847e+000
5.169573832953252e-004	2.382971e+000	2.023636e+000
5.171439711536302e-004	2.378473e+000	2.002781e+000
5.173039061630102e-004	2.376244e+000	1.991532e+000
5.174552592052290e-004	2.375381e+000	1.986002e+000
5.176333626116723e-004	2.375949e+000	1.986010e+000
5.178670631346084e-004	2.379361e+000	1.997080e+000
5.182456607718641e-004	2.390896e+000	2.040149e+000
5.188472242246771e-004	2.419856e+000	2.153725e+000
5.193913345002129e-004	2.454566e+000	2.293356e+000
5.198619830993708e-004	2.489409e+000	2.435691e+000
5.203327455155344e-004	2.525445e+000	2.584562e+000
5.207655682553160e-004	2.556818e+000	2.715534e+000
5.211825020140103e-004	2.583123e+000	2.826634e+000
5.215984127926811e-004	2.603455e+000	2.914036e+000
5.220646660663850e-004	2.619490e+000	2.984913e+000
5.222242169116132e-004	2.622785e+000	3.000291e+000
5.224014357932895e-004	2.624298e+000	3.008611e+000
5.226133215770592e-004	2.624108e+000	3.010342e+000
5.228344678288280e-004	2.621302e+000	3.001427e+000
5.231930809817049e-004	2.611106e+000	2.963561e+000
5.237649266207195e-004	2.584827e+000	2.861127e+000
5.243210435047971e-004	2.550161e+000	2.722529e+000
5.248760757694876e-004	2.509430e+000	2.556892e+000
5.254298395238229e-004	2.467369e+000	2.383482e+000
5.258668300626260e-004	2.436454e+000	2.254272e+000
5.263056161784592e-004	2.410271e+000	2.143080e+000
5.267367152082217e-004	2.390230e+000	2.056136e+000
5.269819930830517e-004	2.382076e+000	2.019643e+000
5.271623027931459e-004	2.378160e+000	2.001253e+000
5.273266897628835e-004	2.376081e+000	1.990573e+000
5.274957338078151e-004	2.375319e+000	1.985214e+000
5.276484099689030e-004	2.375998e+000	1.986011e+000
5.278915279675871e-004	2.379895e+000	1.998973e+000
5.282850626887711e-004	2.392473e+000	2.046224e+000
5.289085746297057e-004	2.423493e+000	2.168247e+000
5.294472542725987e-004	2.458573e+000	2.309649e+000
5.299299881745236e-004	2.494627e+000	2.457170e+000
5.304175814467835e-004	2.531797e+000	2.610975e+000
5.308421946379830e-004	2.562019e+000	2.737387e+000
5.312559201182215e-004	2.587231e+000	2.844134e+000
5.316685089227988e-004	2.606782e+000	2.928402e+000
5.320226065570104e-004	2.618720e+000	2.981275e+000
5.321926569378236e-004	2.622326e+000	2.998031e+000
5.323632421166308e-004	2.624094e+000	3.007303e+000
5.325754472623148e-004	2.624344e+000	3.010864e+000
5.327728387808112e-004	2.622404e+000	3.005236e+000
5.330934343088359e-004	2.614559e+000	2.976668e+000
5.336077241542761e-004	2.593182e+000	2.894072e+000
5.341830011548252e-004	2.559412e+000	2.759749e+000
5.347543628283221e-004	2.518619e+000	2.594485e+000
5.352742141949014e-004	2.479002e+000	2.431735e+000
5.357135793836999e-004	2.446880e+000	2.298058e+000
5.361672192445262e-004	2.417909e+000	2.175736e+000
5.365949633087593e-004	2.396261e+000	2.082516e+000
5.369574991351732e-004	2.382965e+000	2.023609e+000
5.371440573291521e-004	2.378471e+000	2.002774e+000
5.373040133098826e-004	2.376243e+000	1.991527e+000
5.374554495792761e-004	2.375381e+000	1.985998e+000
5.376334334172227e-004	2.375949e+000	1.986010e+000
5.378671782724034e-004	2.379364e+000	1.997088e+000
5.382458463366945e-004	2.390903e+000	2.040177e+000
5.388475138159939e-004	2.419873e+000	2.153791e+000
5.393915502241247e-004	2.454581e+000	2.293418e+000
5.398622049783218e-004	2.489426e+000	2.435761e+000
5.403329717054141e-004	2.525463e+000	2.584633e+000
5.407656836202807e-004	2.556827e+000	2.715568e+000
5.411826621372558e-004	2.583132e+000	2.826671e+000
5.415986165036378e-004	2.603463e+000	2.914070e+000
5.420649556312384e-004	2.619497e+000	2.984942e+000
5.422244346094981e-004	2.622787e+000	3.000305e+000
5.424016999468459e-004	2.624300e+000	3.008620e+000
5.426134200753195e-004	2.624107e+000	3.010342e+000
5.428346280584029e-004	2.621299e+000	3.001416e+000
5.431933396704014e-004	2.611096e+000	2.963525e+000
5.437653326726097e-004	2.584804e+000	2.861038e+000
5.443213525889130e-004	2.550140e+000	2.722445e+000
5.448762946523875e-004	2.509413e+000	2.556824e+000
5.454301270041925e-004	2.467348e+000	2.383394e+000
5.458670740488334e-004	2.436438e+000	2.254204e+000
5.463058164458717e-004	2.410261e+000	2.143036e+000
5.467370410151261e-004	2.390218e+000	2.056084e+000
5.469822287104013e-004	2.382070e+000	2.019615e+000
5.471624785395150e-004	2.378157e+000	2.001239e+000
5.473269081027438e-004	2.376079e+000	1.990564e+000
5.474961216152906e-004	2.375318e+000	1.985208e+000
5.476485541105508e-004	2.375998e+000	1.986011e+000
5.478917622822154e-004	2.379900e+000	1.998992e+000
5.482854397923821e-004	2.392489e+000	2.046284e+000
5.489091604148345e-004	2.422649e+000	2.164623e+000
5.492516470537909e-004	2.443619e+000	2.248746e+000
5.493729316049011e-004	2.452146e+000	2.283283e+000
5.494625136123466e-004	2.458726e+000	2.309949e+000
5.495520956197921e-004	2.465392e+000	2.337048e+000
5.496416776272375e-004	2.472143e+000	2.364580e+000
5.497312596346831e-004	2.478979e+000	2.392546e+000
5.498208416421286e-004	2.485901e+000	2.420945e+000
5.499104236495741e-004	2.492908e+000	2.449777e+000
5.500000056570196e-004	2.500001e+000	2.479043e+000
5.500010000000001e-004	2.500079e+000	2.479365e+000
5.500010099331502e-004	2.500080e+000	2.479368e+000
5.500010297994504e-004	2.500082e+000	2.479375e+000
5.500010695320509e-004	2.500085e+000	2.479388e+000
5.500010783668944e-004	2.500085e+000	2.479391e+000
5.500010960365814e-004	2.500087e+000	2.479396e+000
5.500011313759555e-004	2.500089e+000	2.479408e+000
5.500011906882074e-004	2.500094e+000	2.479427e+000
5.500012540899447e-004	2.500099e+000	2.479448e+000
5.500013537408937e-004	2.500107e+000	2.479480e+000
5.500014447146367e-004	2.500114e+000	2.479509e+000
5.500016083413386e-004	2.500127e+000	2.479562e+000
5.500017675206127e-004	2.500139e+000	2.479614e+000
5.500017865902116e-004	2.500141e+000	2.479620e+000
5.500018247294096e-004	2.500144e+000	2.479632e+000
5.500019010078055e-004	2.500150e+000	2.479657e+000
5.500020000000000e-004	2.500158e+000	2.479689e+000
5.500020052275771e-004	2.500158e+000	2.479691e+000
5.500020156827314e-004	2.500159e+000	2.479694e+000
5.500020365930401e-004	2.500160e+000	2.479701e+000
5.500020784136573e-004	2.500164e+000	2.479714e+000
5.500021179594022e-004	2.500167e+000	2.479727e+000
5.500021970508921e-004	2.500173e+000	2.479753e+000
5.500023241541543e-004	2.500183e+000	2.479794e+000
5.500025111876701e-004	2.500198e+000	2.479854e+000
5.500027438003073e-004	2.500216e+000	2.479930e+000
5.500031084823081e-004	2.500245e+000	2.480048e+000
5.500037318778338e-004	2.500294e+000	2.480251e+000
5.500049786688854e-004	2.500391e+000	2.480661e+000
5.500072194467796e-004	2.500568e+000	2.481408e+000
5.500107340347063e-004	2.500844e+000	2.482593e+000
5.500166804792155e-004	2.501311e+000	2.484616e+000
5.500269544578503e-004	2.502117e+000	2.488113e+000
5.500475024151199e-004	2.503731e+000	2.495066e+000
5.500756627198833e-004	2.505940e+000	2.504497e+000
5.501075132178320e-004	2.508437e+000	2.515026e+000
5.501468599771684e-004	2.511516e+000	2.527852e+000
5.502018766936029e-004	2.515805e+000	2.545547e+000
5.502919522650976e-004	2.522766e+000	2.574171e+000
5.504577471803979e-004	2.535244e+000	2.625818e+000
5.507893370109987e-004	2.558723e+000	2.724035e+000
5.511740781708056e-004	2.582871e+000	2.826081e+000
5.515529178282482e-004	2.601764e+000	2.907078e+000
5.520031047639875e-004	2.618054e+000	2.978621e+000
5.521780661077864e-004	2.622098e+000	2.997180e+000
5.523456554427969e-004	2.624035e+000	3.007039e+000
5.525294141640385e-004	2.624597e+000	3.011438e+000
5.526978989388631e-004	2.623472e+000	3.008752e+000
5.529719266672465e-004	2.618137e+000	2.989921e+000
5.534141249514849e-004	2.602303e+000	2.929434e+000
5.540079482647721e-004	2.570700e+000	2.804545e+000
5.545331751755412e-004	2.535165e+000	2.661295e+000
5.550589678103610e-004	2.495448e+000	2.498922e+000
5.555310715602365e-004	2.459850e+000	2.351596e+000
5.559598067595135e-004	2.430383e+000	2.228064e+000
5.563888698084627e-004	2.406203e+000	2.124995e+000
5.568705294847607e-004	2.385763e+000	2.035775e+000
5.570796766342427e-004	2.379720e+000	2.008392e+000
5.572355092754308e-004	2.377063e+000	1.995504e+000
5.574151499456548e-004	2.375627e+000	1.987340e+000
5.576184331987506e-004	2.375906e+000	1.985916e+000
5.578427826658456e-004	2.378862e+000	1.995307e+000
5.582065023694562e-004	2.389394e+000	2.034527e+000
5.587859787621668e-004	2.416347e+000	2.140109e+000
5.593379100114715e-004	2.450835e+000	2.278741e+000
5.598154485264775e-004	2.485862e+000	2.421751e+000
5.602935230389324e-004	2.522445e+000	2.572784e+000
5.607498081125343e-004	2.555693e+000	2.711455e+000
5.611672309956080e-004	2.582246e+000	2.823471e+000
5.615840029996220e-004	2.602904e+000	2.912071e+000
5.620385408681213e-004	2.618911e+000	2.982530e+000
5.622045990279665e-004	2.622505e+000	2.999143e+000
5.623776702773566e-004	2.624148e+000	3.007867e+000
5.626044523003032e-004	2.624130e+000	3.010387e+000
5.628200388670582e-004	2.621578e+000	3.002364e+000
5.631697770518494e-004	2.611954e+000	2.966630e+000
5.637283022531132e-004	2.586843e+000	2.868738e+000
5.642895134441335e-004	2.552309e+000	2.730659e+000
5.648492615257239e-004	2.511457e+000	2.564570e+000
5.653954869834290e-004	2.469912e+000	2.393389e+000
5.658332794238636e-004	2.438684e+000	2.263024e+000
5.662729754810261e-004	2.411964e+000	2.149791e+000
5.666933883286479e-004	2.391913e+000	2.063097e+000
5.669639545026461e-004	2.382601e+000	2.021657e+000
5.671488613038427e-004	2.378388e+000	2.002062e+000
5.673099857112299e-004	2.376198e+000	1.991029e+000
5.674660606831658e-004	2.375358e+000	1.985587e+000
5.676373794063488e-004	2.375962e+000	1.985899e+000
5.678735946303486e-004	2.379501e+000	1.997566e+000
5.682561855250771e-004	2.391311e+000	2.041901e+000
5.688636393464802e-004	2.420823e+000	2.157960e+000
5.694073544671942e-004	2.455710e+000	2.298537e+000
5.698801252868588e-004	2.490800e+000	2.442047e+000
5.703574525625319e-004	2.527306e+000	2.592957e+000
5.707858840332585e-004	2.558217e+000	2.722035e+000
5.712009736661055e-004	2.584181e+000	2.831690e+000
5.716148360348615e-004	2.604423e+000	2.918599e+000
5.720185167843952e-004	2.618526e+000	2.980727e+000
5.721895947540939e-004	2.622279e+000	2.998040e+000
5.723595473423902e-004	2.624073e+000	3.007340e+000
5.725708857620370e-004	2.624370e+000	3.010985e+000
5.727654142350029e-004	2.622523e+000	3.005629e+000
5.730814113270121e-004	2.614944e+000	2.977989e+000
5.735886556691361e-004	2.594145e+000	2.897538e+000
5.741646654073799e-004	2.560618e+000	2.764101e+000
5.747364533986104e-004	2.519969e+000	2.599386e+000
5.752520184746995e-004	2.480682e+000	2.438029e+000
5.756914555083666e-004	2.448446e+000	2.303964e+000
5.761544534410155e-004	2.418676e+000	2.178411e+000
5.765834896225047e-004	2.396791e+000	2.084332e+000
5.769558801862169e-004	2.383029e+000	2.023522e+000
5.771428530594499e-004	2.378492e+000	2.002570e+000
5.773025159361688e-004	2.376255e+000	1.991349e+000
5.774527890864093e-004	2.375388e+000	1.985874e+000
5.776324438667945e-004	2.375946e+000	1.985900e+000
5.778655691370320e-004	2.379330e+000	1.996959e+000
5.782432528233572e-004	2.390801e+000	2.039938e+000
5.788434658391196e-004	2.419641e+000	2.153243e+000
5.793890982876623e-004	2.454413e+000	2.293266e+000
5.798604479531295e-004	2.489292e+000	2.435844e+000
5.803322080131676e-004	2.525398e+000	2.585032e+000
5.807686143127960e-004	2.557022e+000	2.717019e+000
5.811849718905318e-004	2.583267e+000	2.827806e+000
5.816003467505927e-004	2.603754e+000	2.915712e+000
5.820190559800244e-004	2.618510e+000	2.980670e+000
5.821899984031487e-004	2.622285e+000	2.998071e+000
5.823600342621274e-004	2.624075e+000	3.007359e+000
5.825714869237154e-004	2.624367e+000	3.010980e+000
5.827663927398627e-004	2.622508e+000	3.005577e+000
5.830829960834336e-004	2.614894e+000	2.977799e+000
5.835911702727457e-004	2.594019e+000	2.897043e+000
5.841670958935881e-004	2.560459e+000	2.763458e+000
5.847389386735759e-004	2.519781e+000	2.598617e+000
5.852551695797285e-004	2.480444e+000	2.437042e+000
5.856948810651859e-004	2.448204e+000	2.302954e+000
5.861567820362593e-004	2.418537e+000	2.177822e+000
5.865855528235054e-004	2.396696e+000	2.083918e+000
5.869562679252384e-004	2.383015e+000	2.023459e+000
5.871431414633631e-004	2.378487e+000	2.002545e+000
