time	V(b0)	V(b1)	V(mosi)
7.505885643721893e-004	1.358126e-006	5.000517e+000	0.000000e+000
7.509702433037943e-004	1.261088e-006	5.000474e+000	0.000000e+000
7.513709298815678e-004	1.049856e-006	5.000402e+000	0.000000e+000
7.517592357198701e-004	7.758385e-007	5.000308e+000	0.000000e+000
7.520249206661732e-004	5.586768e-007	5.000233e+000	0.000000e+000
7.521943901422608e-004	4.078695e-007	5.000181e+000	0.000000e+000
7.523653342617167e-004	2.506173e-007	5.000125e+000	0.000000e+000
7.525998419665453e-004	3.246868e-008	5.000048e+000	0.000000e+000
7.528125377410935e-004	-1.659814e-007	4.999978e+000	0.000000e+000
7.531576556002973e-004	-4.761324e-007	4.999866e+000	0.000000e+000
7.537092174179564e-004	-9.159525e-007	4.999703e+000	0.000000e+000
7.542734945613487e-004	-1.256001e-006	4.999573e+000	0.000000e+000
7.548362451787739e-004	-1.439791e-006	4.999494e+000	0.000000e+000
7.553784891734951e-004	-1.454631e-006	4.999475e+000	0.000000e+000
7.558169702946174e-004	-1.340555e-006	4.999505e+000	0.000000e+000
7.562574674551735e-004	-1.119606e-006	4.999574e+000	0.000000e+000
7.566787643348712e-004	-8.329072e-007	4.999668e+000	0.000000e+000
7.569631710453117e-004	-6.021838e-007	4.999745e+000	0.000000e+000
7.571482780905818e-004	-4.383102e-007	4.999802e+000	0.000000e+000
7.573092607162838e-004	-2.909410e-007	4.999854e+000	0.000000e+000
7.574647726360635e-004	-1.457373e-007	4.999905e+000	0.000000e+000
7.576369004721090e-004	1.704765e-008	4.999962e+000	0.000000e+000
7.578728158894291e-004	2.388529e-007	5.000041e+000	0.000000e+000
7.582549308781283e-004	5.796583e-007	5.000165e+000	0.000000e+000
7.588616835588488e-004	1.048519e-006	5.000338e+000	0.000000e+000
7.594055565127343e-004	1.353545e-006	5.000456e+000	0.000000e+000
7.598775112053989e-004	1.489155e-006	5.000515e+000	0.000000e+000
7.603539461155584e-004	1.496135e-006	5.000528e+000	0.000000e+000
7.607824816542822e-004	1.389735e-006	5.000500e+000	0.000000e+000
7.611976831617183e-004	1.188892e-006	5.000437e+000	0.000000e+000
7.616116580934787e-004	9.109670e-007	5.000345e+000	0.000000e+000
7.620182604005587e-004	5.831434e-007	5.000235e+000	0.000000e+000
7.621894028291252e-004	4.310349e-007	5.000183e+000	0.000000e+000
7.623593158366747e-004	2.731683e-007	5.000128e+000	0.000000e+000
7.625705999379593e-004	7.443310e-008	5.000058e+000	0.000000e+000
7.627649489997747e-004	-1.083766e-007	4.999993e+000	0.000000e+000
7.630806578243011e-004	-3.969704e-007	4.999890e+000	0.000000e+000
7.635874599285187e-004	-8.165950e-007	4.999737e+000	0.000000e+000
7.641635552737953e-004	-1.191732e-006	4.999594e+000	0.000000e+000
7.647354886105774e-004	-1.414598e-006	4.999502e+000	0.000000e+000
7.652508323952996e-004	-1.463161e-006	4.999472e+000	0.000000e+000
7.656906122050475e-004	-1.378636e-006	4.999492e+000	0.000000e+000
7.661541214613574e-004	-1.174391e-006	4.999554e+000	0.000000e+000
7.665831064985503e-004	-8.982622e-007	4.999644e+000	0.000000e+000
7.669558344559354e-004	-6.037675e-007	4.999743e+000	0.000000e+000
7.671428190456380e-004	-4.403231e-007	4.999800e+000	0.000000e+000
7.673024736426522e-004	-2.939302e-007	4.999851e+000	0.000000e+000
7.674527139397465e-004	-1.533160e-007	4.999900e+000	0.000000e+000
7.676324159153737e-004	1.642167e-008	4.999960e+000	0.000000e+000
7.678655236839844e-004	2.353396e-007	5.000039e+000	0.000000e+000
7.682431795613224e-004	5.727561e-007	5.000161e+000	0.000000e+000
7.688433514737545e-004	1.038989e-006	5.000334e+000	0.000000e+000
7.693890702196464e-004	1.349096e-006	5.000454e+000	0.000000e+000
7.698603837053485e-004	1.489193e-006	5.000515e+000	0.000000e+000
7.703321091137165e-004	1.500683e-006	5.000529e+000	0.000000e+000
7.707686577624585e-004	1.396504e-006	5.000502e+000	0.000000e+000
7.711849750684731e-004	1.198238e-006	5.000440e+000	0.000000e+000
7.716003120304097e-004	9.208750e-007	5.000348e+000	0.000000e+000
7.720190563500197e-004	5.842656e-007	5.000235e+000	0.000000e+000
7.721899986801393e-004	4.323607e-007	5.000183e+000	0.000000e+000
7.723600345962716e-004	2.741263e-007	5.000127e+000	0.000000e+000
7.725714873362549e-004	7.516665e-008	5.000058e+000	0.000000e+000
7.727663934113469e-004	-1.081819e-007	4.999992e+000	0.000000e+000
7.730829971709272e-004	-3.975816e-007	4.999889e+000	0.000000e+000
7.735911719981985e-004	-8.180073e-007	4.999735e+000	0.000000e+000
7.741671489955621e-004	-1.192347e-006	4.999593e+000	0.000000e+000
7.747390467549393e-004	-1.414133e-006	4.999502e+000	0.000000e+000
7.752552975301307e-004	-1.461680e-006	4.999472e+000	0.000000e+000
7.756950514420543e-004	-1.376237e-006	4.999492e+000	0.000000e+000
7.761565153230781e-004	-1.172085e-006	4.999554e+000	0.000000e+000
7.765852416530191e-004	-8.957500e-007	4.999644e+000	0.000000e+000
7.769560012199579e-004	-6.026995e-007	4.999743e+000	0.000000e+000
7.771429430841776e-004	-4.392587e-007	4.999800e+000	0.000000e+000
7.773026278745704e-004	-2.928553e-007	4.999851e+000	0.000000e+000
7.774529879771683e-004	-1.521618e-007	4.999900e+000	0.000000e+000
7.776325178455332e-004	1.739445e-008	4.999960e+000	0.000000e+000
7.778656894370232e-004	2.363573e-007	5.000039e+000	0.000000e+000
7.782434467241378e-004	5.738146e-007	5.000161e+000	0.000000e+000
7.788437685224445e-004	1.040054e-006	5.000334e+000	0.000000e+000
7.793894394541657e-004	1.350001e-006	5.000454e+000	0.000000e+000
7.798607159785072e-004	1.489960e-006	5.000515e+000	0.000000e+000
7.803324027165575e-004	1.501340e-006	5.000529e+000	0.000000e+000
7.807688002103238e-004	1.397109e-006	5.000502e+000	0.000000e+000
7.811851809080625e-004	1.198744e-006	5.000440e+000	0.000000e+000
7.816005799054166e-004	9.212888e-007	5.000349e+000	0.000000e+000
7.820190997331441e-004	5.848127e-007	5.000235e+000	0.000000e+000
7.821900311582435e-004	4.329274e-007	5.000183e+000	0.000000e+000
7.823600737759722e-004	2.746665e-007	5.000127e+000	0.000000e+000
7.825715357081041e-004	7.563423e-008	5.000058e+000	0.000000e+000
7.827664721454448e-004	-1.077146e-007	4.999992e+000	0.000000e+000
7.830831246835163e-004	-3.971247e-007	4.999889e+000	0.000000e+000
7.835913743126600e-004	-8.176691e-007	4.999735e+000	0.000000e+000
7.841669873592663e-004	-1.191810e-006	4.999593e+000	0.000000e+000
7.847384167852078e-004	-1.413538e-006	4.999502e+000	0.000000e+000
7.852547021861794e-004	-1.461266e-006	4.999472e+000	0.000000e+000
7.856945080972393e-004	-1.375964e-006	4.999491e+000	0.000000e+000
7.861562276282970e-004	-1.171820e-006	4.999554e+000	0.000000e+000
7.865849281114708e-004	-8.955707e-007	4.999644e+000	0.000000e+000
7.869559236172568e-004	-6.023676e-007	4.999743e+000	0.000000e+000
7.871428853632608e-004	-4.389228e-007	4.999799e+000	0.000000e+000
7.873025561033732e-004	-2.925397e-007	4.999851e+000	0.000000e+000
7.874528604550287e-004	-1.519011e-007	4.999900e+000	0.000000e+000
7.876324704128796e-004	1.772608e-008	4.999960e+000	0.000000e+000
7.878656123047770e-004	2.366545e-007	5.000039e+000	0.000000e+000
7.882433224017285e-004	5.740684e-007	5.000161e+000	0.000000e+000
7.888435744532354e-004	1.040269e-006	5.000334e+000	0.000000e+000
7.893892299250567e-004	1.350241e-006	5.000454e+000	0.000000e+000
7.898605547224780e-004	1.490251e-006	5.000515e+000	0.000000e+000
7.903322895413767e-004	1.501659e-006	5.000529e+000	0.000000e+000
7.907687504345654e-004	1.397427e-006	5.000502e+000	0.000000e+000
7.911851085212616e-004	1.199080e-006	5.000440e+000	0.000000e+000
7.916004855479026e-004	9.216418e-007	5.000349e+000	0.000000e+000
7.920190837384513e-004	5.851031e-007	5.000235e+000	0.000000e+000
7.921900191840486e-004	4.331902e-007	5.000183e+000	0.000000e+000
7.923600593309715e-004	2.749428e-007	5.000127e+000	0.000000e+000
7.925715178740930e-004	7.596441e-008	5.000058e+000	0.000000e+000
7.927664431173102e-004	-1.074151e-007	4.999992e+000	0.000000e+000
7.930830776714978e-004	-3.968591e-007	4.999889e+000	0.000000e+000
7.935912997225576e-004	-8.173424e-007	4.999735e+000	0.000000e+000
7.941672180749935e-004	-1.191659e-006	4.999593e+000	0.000000e+000
7.947390557260491e-004	-1.413436e-006	4.999501e+000	0.000000e+000
7.952553175419321e-004	-1.461006e-006	4.999472e+000	0.000000e+000
7.956950343082430e-004	-1.375593e-006	4.999491e+000	0.000000e+000
7.961564742588314e-004	-1.171475e-006	4.999554e+000	0.000000e+000
7.965852335777396e-004	-8.951425e-007	4.999644e+000	0.000000e+000
7.969559892618539e-004	-6.021129e-007	4.999743e+000	0.000000e+000
7.971429341897038e-004	-4.386766e-007	4.999799e+000	0.000000e+000
7.973026168150383e-004	-2.922825e-007	4.999851e+000	0.000000e+000
7.974529683267411e-004	-1.516037e-007	4.999900e+000	0.000000e+000
7.976325105364467e-004	1.795720e-008	4.999960e+000	0.000000e+000
7.978656775514131e-004	2.369068e-007	5.000039e+000	0.000000e+000
7.982434275668453e-004	5.743449e-007	5.000161e+000	0.000000e+000
7.988437386177928e-004	1.051259e-006	5.000338e+000	0.000000e+000
7.992075684046830e-004	1.284960e-006	5.000428e+000	0.000000e+000
7.993733420190699e-004	1.362444e-006	5.000460e+000	0.000000e+000
7.994627217305601e-004	1.401544e-006	5.000475e+000	0.000000e+000
7.995521014420504e-004	1.435560e-006	5.000489e+000	0.000000e+000
7.996414811535406e-004	1.464492e-006	5.000501e+000	0.000000e+000
7.997308608650310e-004	1.488340e-006	5.000511e+000	0.000000e+000
7.998202405765212e-004	1.507103e-006	5.000520e+000	0.000000e+000
7.999096202880115e-004	1.520782e-006	5.000527e+000	0.000000e+000
7.999989999995017e-004	1.529378e-006	5.000532e+000	0.000000e+000
7.999999999999999e-004	1.529777e-006	5.000532e+000	0.000000e+000
8.000000124999999e-004	7.141099e-006	5.000544e+000	0.000000e+000
8.000000374999999e-004	1.690516e-005	5.000569e+000	0.000000e+000
8.000000874999999e-004	3.325603e-005	5.000627e+000	0.000000e+000
8.000000999999999e-004	3.671500e-005	5.000641e+000	0.000000e+000
8.000001249999999e-004	4.276253e-005	5.000674e+000	0.000000e+000
8.000001749999999e-004	5.432787e-005	5.000742e+000	0.000000e+000
8.000001856515622e-004	5.668593e-005	5.000758e+000	0.000000e+000
8.000002069546868e-004	6.123204e-005	5.000789e+000	0.000000e+000
8.000002122804680e-004	6.233505e-005	5.000797e+000	0.000000e+000
8.000002229320303e-004	6.448021e-005	5.000813e+000	0.000000e+000
8.000002255949209e-004	6.500606e-005	5.000817e+000	0.000000e+000
8.000002309207021e-004	6.603079e-005	5.000825e+000	0.000000e+000
8.000002415722644e-004	6.803923e-005	5.000841e+000	0.000000e+000
8.000002495609362e-004	6.947891e-005	5.000853e+000	0.000000e+000
8.000002602124985e-004	7.133563e-005	5.000869e+000	0.000000e+000
8.000002682011703e-004	7.265949e-005	5.000881e+000	0.000000e+000
8.000002788527326e-004	7.436141e-005	5.000896e+000	0.000000e+000
8.000002868414044e-004	7.557048e-005	5.000908e+000	0.000000e+000
8.000002974929667e-004	7.712175e-005	5.000924e+000	0.000000e+000
8.000003001558574e-004	7.749747e-005	5.000927e+000	0.000000e+000
8.000003054816385e-004	7.822171e-005	5.000935e+000	0.000000e+000
8.000003161332008e-004	7.963196e-005	5.000950e+000	0.000000e+000
8.000003187960915e-004	7.997347e-005	5.000954e+000	0.000000e+000
8.000003241218726e-004	8.063193e-005	5.000962e+000	0.000000e+000
8.000003347734349e-004	8.188870e-005	5.000977e+000	0.000000e+000
8.000003560765596e-004	8.419694e-005	5.001005e+000	0.000000e+000
8.000003986828089e-004	8.832064e-005	5.001061e+000	0.000000e+000
8.000004838953077e-004	9.658548e-005	5.001167e+000	0.000000e+000
8.000006444696904e-004	1.141251e-004	5.001358e+000	0.000000e+000
8.000006666183115e-004	1.171916e-004	5.001383e+000	0.000000e+000
8.000007109155536e-004	1.255086e-004	5.001433e+000	0.000000e+000
8.000007995100379e-004	1.463089e-004	5.001529e+000	0.000000e+000
8.000008216586589e-004	1.527852e-004	5.001553e+000	0.000000e+000
8.000008271958142e-004	1.546714e-004	5.001558e+000	0.000000e+000
8.000008382701247e-004	1.587348e-004	5.001568e+000	0.000000e+000
8.000008604187457e-004	1.674181e-004	5.001586e+000	0.000000e+000
8.000008659559010e-004	1.697504e-004	5.001591e+000	0.000000e+000
8.000008770302115e-004	1.747530e-004	5.001596e+000	0.000000e+000
8.000008991788326e-004	1.851654e-004	5.001605e+000	0.000000e+000
8.000009047159878e-004	1.878614e-004	5.001606e+000	0.000000e+000
8.000009157902983e-004	1.933597e-004	5.001609e+000	0.000000e+000
8.000009379389194e-004	2.043193e-004	5.001613e+000	0.000000e+000
8.000009434760747e-004	2.070013e-004	5.001614e+000	0.000000e+000
8.000009545503852e-004	2.120656e-004	5.001615e+000	0.000000e+000
8.000009766990062e-004	2.211700e-004	5.001617e+000	0.000000e+000
8.000010000000000e-004	2.296405e-004	5.001619e+000	0.000000e+000
8.000010023300993e-004	2.290801e-004	5.001619e+000	0.000000e+000
8.000010069902980e-004	2.280754e-004	5.001619e+000	0.000000e+000
8.000010163106956e-004	2.264529e-004	5.001619e+000	0.000000e+000
8.000010349514905e-004	2.240593e-004	5.001619e+000	0.000000e+000
8.000010722330805e-004	2.207876e-004	5.001619e+000	0.000000e+000
8.000011467962604e-004	2.164365e-004	5.001619e+000	0.000000e+000
8.000012352438870e-004	2.128706e-004	5.001619e+000	0.000000e+000
8.000013175370421e-004	2.104481e-004	5.001619e+000	0.000000e+000
8.000014158596666e-004	2.081646e-004	5.001619e+000	0.000000e+000
8.000015394438143e-004	2.057964e-004	5.001619e+000	0.000000e+000
8.000017194396761e-004	2.029084e-004	5.001619e+000	0.000000e+000
8.000019633484010e-004	1.996058e-004	5.001619e+000	0.000000e+000
8.000023598887894e-004	1.950698e-004	5.001619e+000	0.000000e+000
8.000030603993883e-004	1.882921e-004	5.001620e+000	0.000000e+000
8.000044614205859e-004	1.768771e-004	5.001623e+000	0.000000e+000
8.000072634629811e-004	1.578921e-004	5.001630e+000	0.000000e+000
8.000123999924110e-004	1.298598e-004	5.001646e+000	0.000000e+000
8.000203103963047e-004	9.758483e-005	5.001671e+000	0.000000e+000
8.000338705617729e-004	6.044340e-005	5.001717e+000	0.000000e+000
8.000512637498301e-004	3.245672e-005	5.001778e+000	0.000000e+000
8.000739700712956e-004	1.445446e-005	5.001859e+000	0.000000e+000
8.001006380025298e-004	5.756774e-006	5.001956e+000	0.000000e+000
8.001367608598854e-004	2.085798e-006	5.002092e+000	0.000000e+000
8.002617587652418e-004	1.050251e-006	5.002577e+000	0.000000e+000
8.003934632390680e-004	1.189831e-006	5.003089e+000	0.000000e+000
8.006568721867205e-004	1.234465e-006	5.004067e+000	0.000000e+000
8.011210378609327e-004	1.104574e-006	5.005621e+000	0.000000e+000
8.015715924397605e-004	8.529896e-007	5.006850e+000	0.000000e+000
8.020365964152967e-004	5.027713e-007	5.007788e+000	0.000000e+000
8.022031407815467e-004	3.623176e-007	5.008011e+000	0.000000e+000
8.023759068528591e-004	2.085878e-007	5.008138e+000	0.000000e+000
8.026037935498378e-004	7.599606e-010	5.008198e+000	0.000000e+000
8.028189670970480e-004	-1.950461e-007	5.008127e+000	0.000000e+000
8.031680453933819e-004	-5.001794e-007	5.007736e+000	0.000000e+000
8.037255772540367e-004	-9.330205e-007	5.006608e+000	0.000000e+000
8.042861173768792e-004	-1.260242e-006	5.004979e+000	0.000000e+000
8.048445989337540e-004	-1.435040e-006	5.002989e+000	0.000000e+000
8.053900203102157e-004	-1.446198e-006	5.000910e+000	0.000000e+000
8.058276319412353e-004	-1.331260e-006	4.999307e+000	0.000000e+000
8.062671392819779e-004	-1.111826e-006	4.997896e+000	0.000000e+000
8.066883137374897e-004	-8.282557e-007	4.996797e+000	0.000000e+000
8.069643666185906e-004	-6.070816e-007	4.996251e+000	0.000000e+000
8.071491681065847e-004	-4.457800e-007	4.995991e+000	0.000000e+000
8.073103670915533e-004	-3.004760e-007	4.995837e+000	0.000000e+000
8.074667382494951e-004	-1.566566e-007	4.995751e+000	0.000000e+000
8.076376313400335e-004	2.596547e-009	4.995734e+000	0.000000e+000
8.078740042681508e-004	2.215511e-007	4.995847e+000	0.000000e+000
8.082568454793784e-004	5.579298e-007	4.996344e+000	0.000000e+000
8.088646679923042e-004	1.020826e-006	4.997697e+000	0.000000e+000
8.094074513787345e-004	1.320343e-006	4.999367e+000	0.000000e+000
8.098785730845775e-004	1.453360e-006	5.001091e+000	0.000000e+000
8.103538885444182e-004	1.460819e-006	5.002918e+000	0.000000e+000
8.107804971083397e-004	1.356672e-006	5.004497e+000	0.000000e+000
8.111959222171755e-004	1.158953e-006	5.005859e+000	0.000000e+000
8.116101123478418e-004	8.853932e-007	5.006955e+000	0.000000e+000
8.120178283913433e-004	5.612482e-007	5.007762e+000	0.000000e+000
8.121890794445127e-004	4.112912e-007	5.007993e+000	0.000000e+000
8.123589257783980e-004	2.558526e-007	5.008127e+000	0.000000e+000
8.125701183569516e-004	5.993740e-008	5.008197e+000	0.000000e+000
8.127641651281860e-004	-1.201884e-007	5.008156e+000	0.000000e+000
8.130793882208282e-004	-4.045295e-007	5.007860e+000	0.000000e+000
8.135854450018435e-004	-8.180391e-007	5.006941e+000	0.000000e+000
8.141622525803910e-004	-1.192292e-006	5.005378e+000	0.000000e+000
8.146767428870392e-004	-1.397462e-006	5.003614e+000	0.000000e+000
8.151963732095853e-004	-1.459538e-006	5.001645e+000	0.000000e+000
8.156419717775154e-004	-1.390752e-006	4.999963e+000	0.000000e+000
8.160664109354880e-004	-1.219918e-006	4.998501e+000	0.000000e+000
8.164907261656774e-004	-9.626139e-007	4.997290e+000	0.000000e+000
8.169375094486904e-004	-6.242011e-007	4.996308e+000	0.000000e+000
8.171292027645595e-004	-4.599557e-007	4.996009e+000	0.000000e+000
8.172855376204232e-004	-3.177239e-007	4.995852e+000	0.000000e+000
8.174484557684472e-004	-1.669362e-007	4.995756e+000	0.000000e+000
8.176308319420834e-004	3.036574e-009	4.995730e+000	0.000000e+000
8.178629478728949e-004	2.183591e-007	4.995834e+000	0.000000e+000
8.182390275202272e-004	5.508155e-007	4.996308e+000	0.000000e+000
8.188368683926584e-004	1.011159e-006	4.997616e+000	0.000000e+000
8.193822581602918e-004	1.318966e-006	4.999276e+000	0.000000e+000
8.198539149760412e-004	1.459102e-006	5.000992e+000	0.000000e+000
8.203257230111863e-004	1.472616e-006	5.002805e+000	0.000000e+000
8.207624019265729e-004	1.371027e-006	5.004427e+000	0.000000e+000
8.211793628656995e-004	1.175830e-006	5.005805e+000	0.000000e+000
8.215953637624315e-004	9.009872e-007	5.006904e+000	0.000000e+000
8.220593621346745e-004	5.306890e-007	5.007812e+000	0.000000e+000
8.222202303487733e-004	3.885944e-007	5.008019e+000	0.000000e+000
8.223966001586696e-004	2.251357e-007	5.008142e+000	0.000000e+000
8.226115181472332e-004	2.442895e-008	5.008190e+000	0.000000e+000
8.228315340966570e-004	-1.796422e-007	5.008110e+000	0.000000e+000
8.231883441341038e-004	-4.966773e-007	5.007695e+000	0.000000e+000
8.237574894398890e-004	-9.419750e-007	5.006518e+000	0.000000e+000
8.243145695093743e-004	-1.265688e-006	5.004877e+000	0.000000e+000
8.248704142905986e-004	-1.434227e-006	5.002883e+000	0.000000e+000
8.254226897089959e-004	-1.438023e-006	5.000779e+000	0.000000e+000
8.258599443866724e-004	-1.315836e-006	4.999187e+000	0.000000e+000
8.262990115483289e-004	-1.088682e-006	4.997798e+000	0.000000e+000
8.267281569378855e-004	-7.937469e-007	4.996700e+000	0.000000e+000
